description,price,star_rating,review_count,url
"Redragon 60 Percent Mechanical Gaming Keyboard, Mini Mechanical Keyboard with Low Profile Blue Switches, RGB Backlit, Wired Keyboard Gaming Portable for Windows PC Mac, Typing, Travel, K615",$34.99,4.5 out of 5 stars,50,https://www.amazon.com/Redragon-Mechanical-Keyboard-Switches-K615/dp/B0B87NVVLD/ref=sr_1_179?keywords=mechanical+keyboard&qid=1672435510&sr=8-179
"YUNZII Royalaxe Y68 65% Hot Swappable Wireless Mechanical Keyboard with RGB Backlight, Double Shot PBT Keycaps for Gamers/Mac/Win (Gateron Pro Yellow,Pink)",$99.00,4.9 out of 5 stars,10,https://www.amazon.com/YUNZII-Royalaxe-Swappable-Mechanical-Backlight/dp/B0BD8V43FK/ref=sr_1_180?keywords=mechanical+keyboard&qid=1672435510&sr=8-180
"Akko World Tour Tokyo 3061S 60% Pink Wired Mechanical Gaming Keyboard, RGB Backlit, Hot-swappable Wired with OSA Profile PBT Keycaps and NKRO (Jelly Pink Switches)",$74.99,4.5 out of 5 stars,152,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A063067728YZB8L4FJG38&qualifier=1672435510&id=1435094578243219&widgetName=sp_btf&url=%2FAkko-Mechanical-Keyboard-Hot-swappable-Switches%2Fdp%2FB09PHMCWZB%2Fref%3Dsr_1_181_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435510%26sr%3D8-181-spons%26psc%3D1
"RK ROYAL KLUDGE RK100 Wireless Mechanical Keyboard, Bluetooth5.1/2.4G/Wired 96% Full Size 100-Key Hot Swappable Gaming Keyboard with 3 USB Ports, Blue Switch for Mac Windows, Carbon",$79.99,4.3 out of 5 stars,896,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A06491102OPE1ZCH1KK2A&qualifier=1672435510&id=1435094578243219&widgetName=sp_btf&url=%2FRK-ROYAL-KLUDGE-Mechanical-Connectable%2Fdp%2FB08JD1KV7K%2Fref%3Dsr_1_182_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435510%26sr%3D8-182-spons%26psc%3D1
"Mechanical Gaming Keyboard, Clicky Blue Switches Gaming Keyboard,Wired Mechanical Keyboard with LED Backlit, Ergonomic Keyboard with Num Pad for Gaming,Office,Work,PC,Laptop,Mac,Windows(white&blue)",$39.99,nan,nan,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A082857415Q9TXF4I3JN6&qualifier=1672435512&id=7385898557127533&widgetName=sp_atf_next&url=%2FMechanical-Keyboard-Switches-Backlit-Ergonomic%2Fdp%2FB0BLNMMP2Q%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435512%26sr%3D8-177-spons%26psc%3D1
"Womeir SK87 TKL Mechanical Keyboard | Wired Keyboard | Hot Swappable Mechanical Keyboard | Pudding Keycaps | Compact RGB Gaming Keyboard for Gaming and Working(Red Switch, Black)",$60.99,4.7 out of 5 stars,8,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A0188396S2P6I2PDNAKO&qualifier=1672435512&id=7385898557127533&widgetName=sp_atf_next&url=%2FMechanical-Keyboard-Swappable-Pudding-Keycaps%2Fdp%2FB09PYGB3QT%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435512%26sr%3D8-178-spons%26psc%3D1
"YUNZII Royalaxe Y68 65% Hot Swappable Wireless Mechanical Keyboard with RGB Backlight, Double Shot PBT Keycaps for Gamers/Mac/Win (Gateron Pro Yellow,Pink)",$99.00,4.9 out of 5 stars,10,https://www.amazon.com/YUNZII-Royalaxe-Swappable-Mechanical-Backlight/dp/B0BD8V43FK/ref=sr_1_179?keywords=mechanical+keyboard&qid=1672435512&sr=8-179
"Corsair K95 RGB Platinum XT Mechanical Gaming Keyboard, Backlit RGB LED, CHERRY MX SPEED RGB Silver, Black (Renewed)",$129.99,4.5 out of 5 stars,232,https://www.amazon.com/Corsair-Platinum-Mechanical-Keyboard-Backlit/dp/B088W62LNN/ref=sr_1_180?keywords=mechanical+keyboard&qid=1672435512&sr=8-180
"MageGee Typewriter Mechanical Gaming Keyboard, Retro Punk Round Keycaps with RGB Rainbow Backlit USB Wired Keyboards for Game and Office, for Windows Laptop PC Mac - Blue Switches/Black",$39.99,4.5 out of 5 stars,802,https://www.amazon.com/MageGee-Typewriter-Mechanical-Keyboard-Keyboards/dp/B09DPFM5DH/ref=sr_1_181?keywords=mechanical+keyboard&qid=1672435512&sr=8-181
"MageGee Mechanical Gaming Keyboard with Blue Switch, Compact 87 Keys Wired Computer Keyboard for Windows Laptop PC Gamer, LED Ice Blue Backlit, White",$22.99,4.5 out of 5 stars,686,https://www.amazon.com/Mechanical-Keyboard-MageGee-Computer-Switches/dp/B08CVTPX3C/ref=sr_1_182?keywords=mechanical+keyboard&qid=1672435512&sr=8-182
"Razer BlackWidow V3 Mechanical Gaming Keyboard: Yellow Mechanical Switches - Linear & Silent - Chroma RGB Lighting - Compact Form Factor - Programmable Macro Functionality, Classic Black",$139.99,4.7 out of 5 stars,"3,297",https://www.amazon.com/Razer-BlackWidow-Mechanical-Gaming-Keyboard/dp/B08FQR969J/ref=sr_1_183?keywords=mechanical+keyboard&qid=1672435512&sr=8-183
"BOYI 61 Mini Mechanical Keyboard,60% Mini RGB PBT Keycap Cherry MX Switch Compact RGB Mechanical Gaming Keyboard (Bee Color,Cherry MX Brown Switch)",$19.99,4.6 out of 5 stars,383,https://www.amazon.com/Mechanical-Keyboard-Keycap-Cherry-Compact/dp/B0974NQ4SD/ref=sr_1_184?keywords=mechanical+keyboard&qid=1672435512&sr=8-184
"Wireless Bluetooth Mechanical Keyboard, Velocifire M2 61 Keys Mini 60% Mechanical Gaming Keyboard, RGB Backlit Gateron Hot Swappable Red Switch White Keyboard",$26.99,4.2 out of 5 stars,85,https://www.amazon.com/Mechanical-Velocifire-Bluetooth-Customizable-Hot-Swappable/dp/B08LDJKPXL/ref=sr_1_185?keywords=mechanical+keyboard&qid=1672435512&sr=8-185
"ROCCAT Vulcan TKL Linear PC Gaming Keyboard, Titan Switch Mechanical with Per Key AIMO RGB Lighting, Tenkeyless, Compact Design, Anodized Aluminum Top Plate, Detachable USB-C Cable, Black",$89.99,4.7 out of 5 stars,154,https://www.amazon.com/ROCCAT-Vulcan-Compact-Mechanical-Keyboard/dp/B08RJ1FRGV/ref=sr_1_186?keywords=mechanical+keyboard&qid=1672435512&sr=8-186
"Hkfos XVX M61 Tiger Keyboard Children's Mechanical Keyboard Wired 2.4G Wireless Gaming Keyboard Gateron Yellow Switch, RGB Backlit Ergonomic Keyboard for Windows Mac PC Gamers",$76.99,4.4 out of 5 stars,25,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A04656763M54PO604F9UX&qualifier=1672435512&id=7385898557127533&widgetName=sp_mtf&url=%2FHkfos-XVX-M61-Mechanical-Ergonomic%2Fdp%2FB09ZQR4N7F%2Fref%3Dsr_1_187_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435512%26sr%3D8-187-spons%26psc%3D1
"HUO JI 65% Gaming Keyboard, E-YOOSO Z-686 Wired 68 Keys Mechanical Keyboard, Linear Red Switches, Led Backlit, Detachable Cable, Separate Arrow Keys - Grey/White",$20.99,4.5 out of 5 stars,84,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A00806332D2DVVXDCC5OQ&qualifier=1672435512&id=7385898557127533&widgetName=sp_mtf&url=%2FHUO-JI-Keyboard-Mechanical-Detachable%2Fdp%2FB0BLYZDV32%2Fref%3Dsr_1_188_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435512%26sr%3D8-188-spons%26psc%3D1
Redragon K599 Wired/Wireless Mechanical Gaming Keyboard 60% Compact Tenkeyless RGB Backlit Computer Keyboard for Windows PC Gamers (70 Key Red Switch – Black),$55.99,4.4 out of 5 stars,"1,245",https://www.amazon.com/Redragon-Mechanical-Keyboard-Tenkeyless-Construction/dp/B019O9LPI8/ref=sr_1_189?keywords=mechanical+keyboard&qid=1672435512&sr=8-189
"60% Wired Mechanical Gaming Keyboard and Mouse Combo, Ultra-Compact Mini 62 Keys Type C Chroma 20 Rainbow Backlit Effects,RGB Backlit 6400 DPI Lightweight Gaming Mouse with Honeycomb Shell for PC/Mac",$42.99,4.5 out of 5 stars,486,https://www.amazon.com/Mechanical-Keyboard-Ultra-Compact-Lightweight-Honeycomb/dp/B093P2BYPM/ref=sr_1_190?keywords=mechanical+keyboard&qid=1672435512&sr=8-190
"Tezarre TK61 60% Hotswap Mechanical Gaming Keyboard with PBT Pudding Keycaps,RGB Backlit Wired USB Optical Switches Keyboards Full Keys Programmable for Windows MAC PC Gamers (Gateron Optical Brown)",$35.99,4.6 out of 5 stars,580,https://www.amazon.com/Tezarre-TK61-Mechanical-Keyboards-Programmable/dp/B09MRJVVBG/ref=sr_1_191?keywords=mechanical+keyboard&qid=1672435512&sr=8-191
"Gaming Keyboard, Wired Keyboard with RGB Backlit, Full Size Keyboard with White&Gray Mixed Color Keycaps, Keyboard with 26 Keys Anti-ghosting for Computer/PC/Laptop/Mac/Windows/Office",$19.99,4.5 out of 5 stars,97,https://www.amazon.com/Keyboard-Backlit-Keycaps-Anti-ghosting-Computer/dp/B09MD22Z9Y/ref=sr_1_192?keywords=mechanical+keyboard&qid=1672435512&sr=8-192
"Redragon K580 VATA RGB LED Backlit Mechanical Gaming Keyboard with Macro Keys & Dedicated Media Controls, Onboard Macro Recording (Brown Switches)",$69.99,4.7 out of 5 stars,"3,403",https://www.amazon.com/Redragon-K580-PRO-Mechanical-Dedicated-Recording/dp/B07VPVFJDD/ref=sr_1_193?keywords=mechanical+keyboard&qid=1672435512&sr=8-193
"Redragon K530 Pro Draconic 60% Wireless RGB Mechanical Keyboard, Bluetooth/2.4Ghz/Wired 3-Mode 61 Keys Compact Gaming Keyboard w/100% Hot-Swap Socket, Free-Mod Plate Mounted PCB & Tactile Brown Switch",$54.99,4.5 out of 5 stars,"4,506",https://www.amazon.com/Redragon-Draconic-Wireless-Mechanical-Bluetooth/dp/B086DQP567/ref=sr_1_194?keywords=mechanical+keyboard&qid=1672435512&sr=8-194
Glorious Custom Gaming Keyboard - GMMK 85% Percent TKL Barebone - USB C Wired Mechanical Keyboard Kit - RGB Hot Swappable Switches & Keycaps - Black Metal Top Plate,$49.22,4.6 out of 5 stars,755,https://www.amazon.com/Glorious-Mechanical-Keyboard-Tenkeyless-Gaming/dp/B01MSVHZTT/ref=sr_1_195?keywords=mechanical+keyboard&qid=1672435512&sr=8-195
"DIERYA DK61SE Wired 60% Percent Mechanical Keyboard, RGB Backlit, 61 Anti-Ghosting Keys Ultra-Compact Gaming Mini Keyboard with Brown Tactile Switch USB-C for Windows Laptop PC Gamer Typist",$25.00,4.3 out of 5 stars,342,https://www.amazon.com/DIERYA-Mechanical-Keyboard-Anti-Ghosting-Ultra-Compact/dp/B0B3NCWVS5/ref=sr_1_196?keywords=mechanical+keyboard&qid=1672435512&sr=8-196
"DGG 60% Wired Gaming Keyboard,RGB Backlit Ultra-Compact Mini Keyboard,Waterproof Mini Compact 61 Keys Keyboard, for PC/Mac Gamer, Typist, Travel, Easy to Carry on Business Trip,Blue",$20.99,4.3 out of 5 stars,"1,285",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A09400683MAKQYCFJATCN&qualifier=1672435512&id=7385898557127533&widgetName=sp_btf&url=%2FDGG-Keyboard-Ultra-Compact-Waterproof-Business%2Fdp%2FB0BHP5JNDT%2Fref%3Dsr_1_197_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435512%26sr%3D8-197-spons%26psc%3D1
"MageGee Mechanical Keyboard, Star Sky Wired Gaming Keyboard Backlit Ultra-Slim USB Keyboards with Red Switches 98 Keys for PC Windows Computer Laptop（Grey White）…",$39.99,4.5 out of 5 stars,902,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A07718351YB3G1F19OYEW&qualifier=1672435512&id=7385898557127533&widgetName=sp_btf&url=%2FMageGee-Mechanical-Ultra-Slim-Keyboards-Laptop%25EF%25BC%2588Grey%2Fdp%2FB0BLK5DF5K%2Fref%3Dsr_1_198_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435512%26sr%3D8-198-spons%26psc%3D1
"KEMOVE K68 60% Wireless Mechanical Keyboard, Cherry MX RGB Switches Supports 2.4G/Bluetooth5.0/USB-C, RGB LED Backlit Hot-Swappable Compact 68 Keys Wired Gaming Keyboard for Mac Windows",$99.90,4.6 out of 5 stars,16,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A02793632QN9WZSG7ZJ7G&qualifier=1672435515&id=6128354806844071&widgetName=sp_atf_next&url=%2FKEMOVE-K68-Mechanical-Bluetooth5-0-Programmable%2Fdp%2FB0B28ZBKBC%2Fref%3Dsr_1_193_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435515%26sr%3D8-193-spons%26psc%3D1
"iQunix OG80 Dark Side Gaming Keyboard, 2.4G & Bluetooth 5.1 Mechanical Keyboard with TTC Speed Silver Switch, Compact 83 Keys RGB LED Backlit Hot Swappable Keyboard for Windows/Mac/Android/iOS",$219.97,4.4 out of 5 stars,40,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A019306811J8NPH1LZOM5&qualifier=1672435515&id=6128354806844071&widgetName=sp_atf_next&url=%2FiQunix-OG80-Bluetooth-Mechanical-Swappable%2Fdp%2FB0BB78Q2K5%2Fref%3Dsr_1_194_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435515%26sr%3D8-194-spons%26psc%3D1
Glorious Custom Gaming Keyboard - GMMK 85% Percent TKL Barebone - USB C Wired Mechanical Keyboard Kit - RGB Hot Swappable Switches & Keycaps - Black Metal Top Plate,$49.22,4.6 out of 5 stars,755,https://www.amazon.com/Glorious-Mechanical-Keyboard-Tenkeyless-Gaming/dp/B01MSVHZTT/ref=sr_1_195?keywords=mechanical+keyboard&qid=1672435515&sr=8-195
"DIERYA DK61SE Wired 60% Percent Mechanical Keyboard, RGB Backlit, 61 Anti-Ghosting Keys Ultra-Compact Gaming Mini Keyboard with Brown Tactile Switch USB-C for Windows Laptop PC Gamer Typist",$25.00,4.3 out of 5 stars,342,https://www.amazon.com/DIERYA-Mechanical-Keyboard-Anti-Ghosting-Ultra-Compact/dp/B0B3NCWVS5/ref=sr_1_196?keywords=mechanical+keyboard&qid=1672435515&sr=8-196
"COSTOM XVX M84 75% Wireless/Wired Mechanical Keyboard, Compact 84 Keys Hot Swappable Gaming Keyboard, N-Key Rollover RGB Custom Keyboard for Windows Mac PC Gamer (Coral Sea, Gateron Yellow Switch)",$87.99,4.4 out of 5 stars,175,https://www.amazon.com/COSTOM-Wireless-Mechanical-Keyboard-Swappable/dp/B09Q9BDN16/ref=sr_1_197?keywords=mechanical+keyboard&qid=1672435515&sr=8-197
"RisoPhy Custom Coiled Keyboard Cable for Gaming Keyboard, USB C Double-Sleeved Mechanical Keyboard Cable with Detachable Metal Aviator, 1.5M USB-C to USB-A, Braided + PET Mesh Keyboard Cable (White)",$19.99,4.7 out of 5 stars,9,https://www.amazon.com/Keyboard-RisoPhy-Double-Sleeved-Mechanical-Detachable/dp/B0B3RH7D2D/ref=sr_1_198?keywords=mechanical+keyboard&qid=1672435515&sr=8-198
"Keychron K3 Version 2, 75% Layout 84 Keys Ultra-Slim Wireless Bluetooth/USB Wired Mechanical Keyboard with White Backlit, Hot-Swappable Low-Profile Keychron Optical Blue Switch for Mac Windows",$84.99,4.6 out of 5 stars,27,https://www.amazon.com/Keychron-Ultra-Slim-Mechanical-Hot-Swappable-Low-Profile/dp/B09YV3M197/ref=sr_1_199?keywords=mechanical+keyboard&qid=1672435515&sr=8-199
Newmen GM1000 96% Mechanical Gaming Keyboard Wireless Bluetooth/2.4G/Wired USB C Keyboard Compact RGB Backlit Hot Swappable Mechanical Keyboard with Number Pad for Mac/Win Gateron Blue Switches,$69.99,5.0 out of 5 stars,6,https://www.amazon.com/Newmen-Mechanical-Keyboard-Bluetooth-Swappable/dp/B0BJ8917Z2/ref=sr_1_200?keywords=mechanical+keyboard&qid=1672435515&sr=8-200
"GTSP Gk61 SK61 60% Mechanical Keyboard, Custom Hot Swappable 60 Percent Gaming Keyboard with RGB Backlit, NKRO, Water-Resistant, Type-C Cable for Win/PC/Mac (Gateron Optical Yellow, Milan)",$79.99,4.6 out of 5 stars,634,https://www.amazon.com/Mechanical-Keyboard-Swappable-Percent-Water-Resistant/dp/B096S17LLZ/ref=sr_1_201?keywords=mechanical+keyboard&qid=1672435515&sr=8-201
"84 Keys Mechanical Gaming Keyboard, Compact Gray Gaming Keyboard with Linear Red Switches, Wired Detachable Type-C Cable Mini Keyboard with Blue Light for Windows/Mac/PC/Laptop",$29.99,4.2 out of 5 stars,70,https://www.amazon.com/Mechanical-Keyboard-Switches-Detachable-Windows/dp/B09FZ2QFS6/ref=sr_1_202?keywords=mechanical+keyboard&qid=1672435515&sr=8-202
"HUO JI Mechanical Gaming Keyboard Typewriter Style with RGB Side Lit and Rainbow Backlit, Retro Style, Blue Switches - Clicky, Lipstick 104 Keys for Mac, PC, Cute Pink",$46.99,4.5 out of 5 stars,176,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A06389073AS4MZPMTLZLN&qualifier=1672435515&id=6128354806844071&widgetName=sp_mtf&url=%2FTypewriter-Mechanical-Keyboard-Switches-Lipstick%2Fdp%2FB093SS3LNZ%2Fref%3Dsr_1_203_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435515%26sr%3D8-203-spons%26psc%3D1
"Black Shark RGB Mechanical Gaming Keyboard LED Backlit Wired Keyboard with Blue Switches, Fully Programmable, Anti-Ghosting 104 Keys for Desktop PC, Sixgill K2",$41.99,4.5 out of 5 stars,362,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A0746131PL1R84AV4XV&qualifier=1672435515&id=6128354806844071&widgetName=sp_mtf&url=%2FBlack-Shark-Mechanical-Programmable-Anti-Ghosting%2Fdp%2FB09Q63QPM4%2Fref%3Dsr_1_204_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435515%26sr%3D8-204-spons%26psc%3D1
"60% Mechanical Keyboard,MageGee Gaming Keyboard with Blue Switches and Sea Blue Backlit Small Compact 60 Percent Keyboard Mechanical, Portable 60 Percent Gaming Keyboard Gamer(Retro Red White)",$26.99,4.4 out of 5 stars,223,https://www.amazon.com/Mechanical-Keyboard-MageGee-Switches-Portable/dp/B09M6MGZ9C/ref=sr_1_205?keywords=mechanical+keyboard&qid=1672435515&sr=8-205
"60% Wired Gaming Keyboard and Mouse Combo True RGB Mini Mechanical Feel Ultra-Compact Keyboard and RGB 6400 DPI Honeycomb Optical Mouse,Gaming Mouse pad for Windows Mac Laptop PC Gamer",$29.99,4.1 out of 5 stars,644,https://www.amazon.com/Keyboard-Mechanical-Ultra-Compact-Honeycomb-Optical/dp/B09SP13JNV/ref=sr_1_206?keywords=mechanical+keyboard&qid=1672435515&sr=8-206
"RedThunder K10 Wireless Gaming Keyboard, Rechargeable 3000mAh 2.4G LED Backlit Wireless Keyboard, Ergonomic Keyboard with Mechanical Feeling Keys for PC PS4 Xbox One Mac, Teclado Gamer, White",$34.99,4.2 out of 5 stars,"1,128",https://www.amazon.com/RedThunder-Wireless-Rechargeable-Ergonomic-Mechanical/dp/B0951XXPC3/ref=sr_1_207?keywords=mechanical+keyboard&qid=1672435515&sr=8-207
"Mosptnspg RGB Mini 60% Percent Mechanical Gaming Keyboard, Blue Switch Ultra-Compact Backlit Ergonomic Wired Office Keyboard with Grey/Black PBT keycaps for Mac/Win/PC (Grey/Blue Switch)",$34.99,4.7 out of 5 stars,35,https://www.amazon.com/Mosptnspg-Mechanical-Keyboard-Ultra-Compact-Ergonomic/dp/B09YGNNT5P/ref=sr_1_208?keywords=mechanical+keyboard&qid=1672435515&sr=8-208
"AK35I Hot-Swappable Wired Full-Size Mechanical Gaming Keyboard with Brown Switches, Blue-White Matching, Anti-Ghosting Multimedia Keys Roller, White Backlit, Programmable Macro, Aluminum White",$59.99,4.3 out of 5 stars,65,https://www.amazon.com/FIRSTBLOOD-ONLY-AK35I-Hot-Swappable-Mechanical/dp/B09JSRKCTM/ref=sr_1_209?keywords=mechanical+keyboard&qid=1672435515&sr=8-209
"Redragon K556 PRO Upgraded Wireless RGB Gaming Keyboard, BT/2.4Ghz Tri-Mode Aluminum Mechanical Keyboard w/No-Lag Connection, Hot-Swap Linear Quiet Red Switch",$79.99,nan,nan,https://www.amazon.com/Redragon-Upgraded-Wireless-Mechanical-Connection/dp/B0BLYKTL78/ref=sr_1_210?keywords=mechanical+keyboard&qid=1672435515&sr=8-210
"60% Mechanical Gaming Keyboard, 68 Keys Hot-Swappable Compact Blue LED Backlit Gaming Keyboard, MageGee SKY68 Wired Ergonomic Mini Office Keyboard for Windows PC Gamer (Red Switch, White & Black)",$39.99,5.0 out of 5 stars,13,https://www.amazon.com/Mechanical-Keyboard-Hot-Swappable-MageGee-Ergonomic/dp/B0B92R96WZ/ref=sr_1_211?keywords=mechanical+keyboard&qid=1672435515&sr=8-211
"ROCCAT Vulcan 122 Mechanical PC Tactile Gaming Keyboard, Titan Switch, AIMO RGB Backlit Lighting Per Key, Detachable Palm/Wrist Rest, Anodized Aluminum Top Plate, Full Size, White/Silver",$99.99,4.7 out of 5 stars,"1,191",https://www.amazon.com/Vulcan-Aimo-Mechanical-Gaming-Keyboard/dp/B07YNHZ78Y/ref=sr_1_212?keywords=mechanical+keyboard&qid=1672435515&sr=8-212
"DGG 60% Wired Gaming Keyboard,Colorful Rainbow Key Cap,RGB Ergonomic Waterproof Small Mechanical Feeling Keyboard, for PC Mac PS4 Xbox Gamer, Typist, Travel",$19.99,4.3 out of 5 stars,"1,285",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg13_1?ie=UTF8&adId=A09400122G8OPE8TPYB7P&qualifier=1672435515&id=6128354806844071&widgetName=sp_btf&url=%2FDGG-Keyboard-Ergonomic-Waterproof-Mechanical%2Fdp%2FB0B9MYN29X%2Fref%3Dsr_1_213_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435515%26sr%3D8-213-spons%26psc%3D1
Newmen GM335 Hot Swappable Mechanical Keyboard Wireless 2.4Ghz/Wired USB C Gaming Keyboard Anti-ghosting LED Backlit Wireless Ergonomic Mechanical Keyboard for Mac Windows PC Gamer(Red Switch),$55.99,5.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg13_1?ie=UTF8&adId=A10430913ESV32ZESQZN1&qualifier=1672435515&id=6128354806844071&widgetName=sp_btf&url=%2FNewmen-Swappable-Mechanical-Anti-ghosting-Ergonomic%2Fdp%2FB0BJ8BV88R%2Fref%3Dsr_1_214_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435515%26sr%3D8-214-spons%26psc%3D1
"Newmen GM610 60% Mechanical Keyboard,Type-C/Bluetooth Keyboard with RGB Backlit, Hot-Swappable 61 Keys Compact Mechanical Keyboard for PC/Mac Gamer, Travel, Easy to Carry on Business Trip（Brown）",$49.99,nan,nan,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A0898725WNFCNZ1VZN7P&qualifier=1672435518&id=3321049594095393&widgetName=sp_atf_next&url=%2FNewmen-Mechanical-Bluetooth-Hot-Swappable-Trip%25EF%25BC%2588Brown%25EF%25BC%2589%2Fdp%2FB0BNNCWM3L%2Fref%3Dsr_1_209_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435518%26sr%3D8-209-spons%26psc%3D1
"IQUNIX OG80 Gaming Keyboard, 2.4G Wireless Mechanical Keyboard with Cherry Blue Switch",$199.97,4.4 out of 5 stars,40,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A0732092TR244NFIET1E&qualifier=1672435518&id=3321049594095393&widgetName=sp_atf_next&url=%2FOG80-Keyboard-Bluetooth-Mechanical-Swappable%2Fdp%2FB09PB38RH8%2Fref%3Dsr_1_210_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435518%26sr%3D8-210-spons%26psc%3D1
EagleTec KG010 Mechanical Keyboard Wired Ergonomic Brown Switches Equivalent for Office PC Home or Business (Black Keyboard White Backlit),$29.99,4.3 out of 5 stars,606,https://www.amazon.com/Eagletec-Mechanical-Keyboard-Ergonomic-Equivalent/dp/B086VRHTNG/ref=sr_1_211?keywords=mechanical+keyboard&qid=1672435518&sr=8-211
"Cherry MX 10.0N RGB Mechanical Keyboard MX Low Profile Speed switches, Aluminum housing, Premium Keyboard for Gaming and Work. G8A-25010LVBUS-2",$124.99,4.3 out of 5 stars,59,https://www.amazon.com/Mechanical-Keyboard-switches-Aluminum-G8A-25010LVBUS-2/dp/B09G9SZTZZ/ref=sr_1_214?keywords=mechanical+keyboard&qid=1672435518&sr=8-214
"Womier K66 60% Mechanical Keyboard, Hot Swappable Tyce-C Wired RGB Backlit Gateron Switch 60% Mechanical Keyboard for PC PS4 Xbox (Red Switch,White)",$77.99,4.7 out of 5 stars,"1,454",https://www.amazon.com/Womier-Keyboard-Swappable-Mechanical-Crystalline/dp/B08B347NWW/ref=sr_1_215?keywords=mechanical+keyboard&qid=1672435518&sr=8-215
"7KEYS TKL Gaming Keyboard, RGB Backlit Mechanical Feeling Keyboard, Detachable and Stable Type-C Cable, Quiet for Typing, Ultra Portable TKL Mini Keyboard for Desktop PC,Laptop Mac (Transparent)",$13.99,3.9 out of 5 stars,18,https://www.amazon.com/7KEYS-Keyboard-Mechanical-Detachable-Transparent/dp/B0BG6XLC89/ref=sr_1_216?keywords=mechanical+keyboard&qid=1672435518&sr=8-216
"EarlyLit Wireless Mechanical Keyboard,Triple Mode 2.4G/Type-C/Bluetooth Gaming Keyboard,87Keys,Customize RGB Backlit,Red Switch,Bicolor PBT Keycaps, Rechargeable,for Computer/Laptop/Phones/Tablets",$52.99,nan,nan,https://www.amazon.com/EarlyLit-Mechanical-Bluetooth-Customize-Rechargeable/dp/B0BLTYF9K1/ref=sr_1_217?keywords=mechanical+keyboard&qid=1672435518&sr=8-217
"Redragon Mechanical Gaming Keyboard, 60 Percent Keyboard Mechanical Fully Programmable Macros, Hot Swappable 68 Keys with Red Switch, Wired Gaming Keyboard for Windows Mac PC Laptop, K633CGO RGB",$42.99,4.6 out of 5 stars,24,https://www.amazon.com/Redragon-Mechanical-Keyboard-Programmable-Swappable/dp/B0B95VKKJD/ref=sr_1_218?keywords=mechanical+keyboard&qid=1672435518&sr=8-218
